=== Модели, отсутствующие в JSON (но есть в Excel) ===
                                    Модель Источник
              Вермонт СН-151 В хром/ХДП/МБ    Excel
                   Верона К-10 В дерево/МБ    Excel
         Кресло UTFC Бремен М-123 алюминий    Excel
     Кресло UTFC Канзас М-111 пластик/хром    Excel
    Кресло UTFC Онтарио М-105 пластик/хром    Excel
Кресло UTFC Онтарио М-405 Н/п пластик/хром    Excel
                       Престиж Нептун хром    Excel
                  Самба Люкс GTP TG/столик    Excel
                  Самба GTP пиастра/столик    Excel
                       Самба GTP TG/столик    Excel
                    СН-710 Айкью Н пластик    Excel
                          СН-710 Айкью Н/п    Excel
                          Стул кассира Б/п    Excel
                        Честер GTS TG хром    Excel
               Энжел Лайт СН-800 черный TG    Excel
            Энжел СН-800 чёрный Н/п Нео СН    Excel

=== Модели, отсутствующие в Excel (но есть в JSON) ===
                                     Модель Источник
                       Дэли ch-503 white ch     JSON
                                      Тоник     JSON
                                 Epik е-277     JSON
                              Астек пвм б/п     JSON
                        Комфорт б/п пластик     JSON
                          Логика tg пластик     JSON
                                Престиж cpt     JSON
                               Престиж люкс     JSON
                                Престиж пвм     JSON
                   Самба люкс gtp tg столик     JSON
                   Сириус с-102 нептун хром     JSON
                 Сириус с-102 рондо пластик     JSON
                 Сириус с-102 самба пластик     JSON
                     Фигаро gts к13 tg/хром     JSON
                Фигаро gts к13 пиастра/хром     JSON
                           Айкью сн-710 н_п     JSON
                     Айкью сн-710 н пластик     JSON
                Аляска сн-153 в хром/хдп/мб     JSON
                  Аризона сн-400 в хром/хдп     JSON
   Аризона сн-400 бюджет в пластик-люкс 727     JSON
                      Бремен м-123 алюминий     JSON
               Вермонт сн-151 в хром хдп мб     JSON
                     Гелакси к-49 в хром/мб     JSON
                        Гелакси к-49 в хром     JSON
                           Гермес в пластик     JSON
                              Гермес в хром     JSON
                Дакота сн-251 в пластик 727     JSON
           Дакота сн-251 в пластик-люкс 727     JSON
                       Кайман в топ-ган lux     JSON
Калифорния сн-438 в бюджет пластик-люкс 727     JSON
                   Калифорния в cн-438 хром     JSON
                  Канзас м-111 пластик/хром     JSON
                        Кендо к-41 в дерево     JSON
                       Кендо к-41 в пластик     JSON
                          Кендо к-41 в хром     JSON
                             Надир в дерево     JSON
                   Надир в пластик-люкс 727     JSON
                            Надир в пластик     JSON
                               Надир в хром     JSON
                 Онтарио м-105 пластик/хром     JSON
             Онтарио м-405 н/п пластик/хром     JSON
                                 Ройс м-704     JSON
                    Эфир с-30 в пластик 727     JSON
                              Палермо м-702     JSON
                                      Изо-2     JSON
                                      Изо-3     JSON
                                    Клуб 4l     JSON
                                    Клуб 4к     JSON
                                   Клуб gts     JSON
                                       Клуб     JSON
                        Фигаро к13 н/п хром     JSON
                                  Шелл софт     JSON

=== Несовпадения параметров (требуют исправления) ===
                                     Модель                 Параметр               JSON          Excel Нужно исправить?
                             Астек EG Самба                 max_load       min=-, max=- min=-, max=120               Да
                             Астек EG Самба            package_width                584              -               Да
                             Астек EG Самба            package_depth                262              -               Да
                             Астек EG Самба           package_height                584              -               Да
                             Астек EG Самба                   brutto               11,2              -               Да
                             Астек EG Самба                   volume               0,09              -               Да
                          Астек Б/п пластик            package_width                  -              -               Да
                          Астек Б/п пластик              minpromtorg                  -              +               Да
                          Астек Б/п пластик                   volume                  -              -               Да
                          Астек Б/п пластик                 skeleton                  -   немонолитный               Да
                          Астек Б/п пластик           package_height                  -              -               Да
                          Астек Б/п пластик                    netto                  -              -               Да
                          Астек Б/п пластик            package_depth                  -              -               Да
                          Астек Б/п пластик                   brutto                  -              -               Да
                          Астек Б/п пластик            typeofproduct                  -             СП               Да
                          Астек Б/п пластик         recommended_load       min=-, max=-  min=-, max=90               Да
                          Астек Б/п пластик                 max_load       min=-, max=- min=-, max=120               Да
                          Астек Б/п пластик            package_width                584              -               Да
                          Астек Б/п пластик            package_depth                262              -               Да
                          Астек Б/п пластик           package_height                584              -               Да
                          Астек Б/п пластик                   brutto                9,4              -               Да
                          Астек Б/п пластик                   volume               0,09              -               Да
                        Астек Гольф пластик seat_width_with_armrests     min=-, max=600   min=-, max=-               Да
                        Астек Гольф пластик            package_width                  -              -               Да
                        Астек Гольф пластик              minpromtorg                  -              +               Да
                        Астек Гольф пластик                   volume                  -              -               Да
                        Астек Гольф пластик                 skeleton                  -   немонолитный               Да
                        Астек Гольф пластик           package_height                  -              -               Да
                        Астек Гольф пластик                    netto                  -              -               Да
                        Астек Гольф пластик            package_depth                  -              -               Да
                        Астек Гольф пластик                   brutto                  -              -               Да
                        Астек Гольф пластик            typeofproduct                  -             СП               Да
                        Астек Гольф пластик         recommended_load       min=-, max=-  min=-, max=90               Да
                        Астек Гольф пластик                 max_load       min=-, max=- min=-, max=120               Да
                        Астек Гольф пластик            package_width                584              -               Да
                        Астек Гольф пластик            package_depth                262              -               Да
                        Астек Гольф пластик           package_height                584              -               Да
                        Астек Гольф пластик                   brutto                9,4              -               Да
                        Астек Гольф пластик                   volume               0,09              -               Да
                        Астек Самба пластик            package_width                  -              -               Да
                        Астек Самба пластик              minpromtorg                  -              +               Да
                        Астек Самба пластик                   volume                  -              -               Да
                        Астек Самба пластик                 skeleton                  -   немонолитный               Да
                        Астек Самба пластик           package_height                  -              -               Да
                        Астек Самба пластик                    netto                  -              -               Да
                        Астек Самба пластик            package_depth                  -              -               Да
                        Астек Самба пластик                   brutto                  -              -               Да
                        Астек Самба пластик            typeofproduct                  -             СП               Да
                        Астек Самба пластик         recommended_load       min=-, max=-  min=-, max=90               Да
                        Астек Самба пластик                 max_load       min=-, max=- min=-, max=120               Да
                        Астек Самба пластик            package_width                584              -               Да
                        Астек Самба пластик            package_depth                262              -               Да
                        Астек Самба пластик           package_height                584              -               Да
                        Астек Самба пластик                   brutto                9,4              -               Да
                        Астек Самба пластик                   volume               0,09              -               Да
                     Бэрри М-902 TG пластик            package_width                  -              -               Да
                     Бэрри М-902 TG пластик              minpromtorg                  -              +               Да
                     Бэрри М-902 TG пластик                   volume                  -              -               Да
                     Бэрри М-902 TG пластик                 skeleton                  -   немонолитный               Да
                     Бэрри М-902 TG пластик           package_height                  -              -               Да
                     Бэрри М-902 TG пластик                    netto                  -            8.1               Да
                     Бэрри М-902 TG пластик            package_depth                  -              -               Да
                     Бэрри М-902 TG пластик                   brutto                  -              -               Да
                     Бэрри М-902 TG пластик            typeofproduct                  -             СП               Да
                     Бэрри М-902 TG пластик         recommended_load       min=-, max=- min=-, max=120               Да
                     Бэрри М-902 TG пластик                 max_load       min=-, max=- min=-, max=150               Да
                     Бэрри М-902 TG пластик            package_width                584              -               Да
                     Бэрри М-902 TG пластик            package_depth                262              -               Да
                     Бэрри М-902 TG пластик           package_height                584              -               Да
                     Бэрри М-902 TG пластик                   brutto                8,3              -               Да
                     Бэрри М-902 TG пластик                   volume               0,09              -               Да
                        Бэрри М-902 TG хром            package_width                  -              -               Да
                        Бэрри М-902 TG хром              minpromtorg                  -              +               Да
                        Бэрри М-902 TG хром                   volume                  -              -               Да
                        Бэрри М-902 TG хром                 skeleton                  -   немонолитный               Да
                        Бэрри М-902 TG хром           package_height                  -              -               Да
                        Бэрри М-902 TG хром                    netto                  -              -               Да
                        Бэрри М-902 TG хром            package_depth                  -              -               Да
                        Бэрри М-902 TG хром                   brutto                  -              -               Да
                        Бэрри М-902 TG хром            typeofproduct                  -             СП               Да
                        Бэрри М-902 TG хром         recommended_load       min=-, max=- min=-, max=120               Да
                        Бэрри М-902 TG хром                 max_load       min=-, max=- min=-, max=150               Да
                        Бэрри М-902 TG хром            package_width                584              -               Да
                        Бэрри М-902 TG хром            package_depth                262              -               Да
                        Бэрри М-902 TG хром           package_height                584              -               Да
                        Бэрри М-902 TG хром                   brutto                  9              -               Да
                        Бэрри М-902 TG хром                    netto                8,1              -               Да
                        Бэрри М-902 TG хром                   volume               0,09              -               Да
                               Стул ИЗО/ЖТС            package_width                  -            720               Да
                               Стул ИЗО/ЖТС              minpromtorg                  -              +               Да
                               Стул ИЗО/ЖТС                   volume                  -           0.13               Да
                               Стул ИЗО/ЖТС                 skeleton                  -     монолитный               Да
                               Стул ИЗО/ЖТС           package_height                  -          590.0               Да
                               Стул ИЗО/ЖТС                    netto                  -              -               Да
                               Стул ИЗО/ЖТС            package_depth                  -          290.0               Да
                               Стул ИЗО/ЖТС                   brutto                  -              -               Да
                               Стул ИЗО/ЖТС            typeofproduct                  -             СП               Да
                               Стул ИЗО/ЖТС         recommended_load       min=-, max=-  min=-, max=90               Да
                               Стул ИЗО/ЖТС                 max_load       min=-, max=- min=-, max=120               Да
                               Стул ИЗО/ЖТС            package_width                720              -               Да
                               Стул ИЗО/ЖТС            package_depth                290            720               Да
                               Стул ИЗО/ЖТС           package_height                590          290.0               Да
                               Стул ИЗО/ЖТС                   brutto                9,5              -               Да
                               Стул ИЗО/ЖТС                   volume               0,13          590.0               Да
                   Стул ИЗО/ЖТС со столиком            package_width                  -            720               Да
                   Стул ИЗО/ЖТС со столиком              minpromtorg                  -              +               Да
                   Стул ИЗО/ЖТС со столиком                   volume                  -           0.13               Да
                   Стул ИЗО/ЖТС со столиком                 skeleton                  -     монолитный               Да
                   Стул ИЗО/ЖТС со столиком           package_height                  -          590.0               Да
                   Стул ИЗО/ЖТС со столиком                    netto                  -              -               Да
                   Стул ИЗО/ЖТС со столиком            package_depth                  -          290.0               Да
                   Стул ИЗО/ЖТС со столиком                   brutto                  -              -               Да
                   Стул ИЗО/ЖТС со столиком            typeofproduct                  -             СП               Да
                   Стул ИЗО/ЖТС со столиком         recommended_load       min=-, max=-  min=-, max=90               Да
                   Стул ИЗО/ЖТС со столиком                 max_load       min=-, max=- min=-, max=120               Да
                   Стул ИЗО/ЖТС со столиком            package_width                720              -               Да
                   Стул ИЗО/ЖТС со столиком            package_depth                290            720               Да
                   Стул ИЗО/ЖТС со столиком           package_height                590          290.0               Да
                   Стул ИЗО/ЖТС со столиком                   brutto                9,5              -               Да
                   Стул ИЗО/ЖТС со столиком                   volume               0,13          590.0               Да
                 Клио С-101 Нептун ПВМ хром            package_width                  -              -               Да
                 Клио С-101 Нептун ПВМ хром              minpromtorg                  -              +               Да
                 Клио С-101 Нептун ПВМ хром                   volume                  -              -               Да
                 Клио С-101 Нептун ПВМ хром                 skeleton                  -   немонолитный               Да
                 Клио С-101 Нептун ПВМ хром           package_height                  -              -               Да
                 Клио С-101 Нептун ПВМ хром                    netto                  -              -               Да
                 Клио С-101 Нептун ПВМ хром            package_depth                  -              -               Да
                 Клио С-101 Нептун ПВМ хром                   brutto                  -              -               Да
                 Клио С-101 Нептун ПВМ хром            typeofproduct                  -             СП               Да
                 Клио С-101 Нептун ПВМ хром         recommended_load       min=-, max=-  min=-, max=90               Да
                 Клио С-101 Нептун ПВМ хром                 max_load       min=-, max=- min=-, max=120               Да
                 Клио С-101 Нептун ПВМ хром            package_width                624              -               Да
                 Клио С-101 Нептун ПВМ хром            package_depth                322              -               Да
                 Клио С-101 Нептун ПВМ хром           package_height                665              -               Да
                 Клио С-101 Нептун ПВМ хром                   brutto               13,2              -               Да
                 Клио С-101 Нептун ПВМ хром                   volume               0,13              -               Да
                     Кресло Кремона пластик            package_width                  -              -               Да
                     Кресло Кремона пластик              minpromtorg                  -              +               Да
                     Кресло Кремона пластик                   volume                  -              -               Да
                     Кресло Кремона пластик                 skeleton                  -     монолитный               Да
                     Кресло Кремона пластик           package_height                  -              -               Да
                     Кресло Кремона пластик                    netto                  -            8.6               Да
                     Кресло Кремона пластик            package_depth                  -              -               Да
                     Кресло Кремона пластик                   brutto                  -              -               Да
                     Кресло Кремона пластик            typeofproduct                  -             СП               Да
                     Кресло Кремона пластик         recommended_load       min=-, max=-  min=-, max=90               Да
                     Кресло Кремона пластик                 max_load       min=-, max=- min=-, max=120               Да
                     Кресло Кремона пластик            package_width                570              -               Да
                     Кресло Кремона пластик            package_depth                510              -               Да
                     Кресло Кремона пластик           package_height                610              -               Да
                     Кресло Кремона пластик                   brutto               10,1              -               Да
                     Кресло Кремона пластик                   volume               0,18              -               Да
                        Кресло Кремона хром            package_width                  -              -               Да
                        Кресло Кремона хром              minpromtorg                  -              +               Да
                        Кресло Кремона хром                   volume                  -              -               Да
                        Кресло Кремона хром                 skeleton                  -     монолитный               Да
                        Кресло Кремона хром           package_height                  -              -               Да
                        Кресло Кремона хром                    netto                  -              9               Да
                        Кресло Кремона хром            package_depth                  -              -               Да
                        Кресло Кремона хром                   brutto                  -              -               Да
                        Кресло Кремона хром            typeofproduct                  -             СП               Да
                        Кресло Кремона хром         recommended_load       min=-, max=-  min=-, max=90               Да
                        Кресло Кремона хром                 max_load       min=-, max=- min=-, max=120               Да
                        Кресло Кремона хром            package_width                570              -               Да
                        Кресло Кремона хром            package_depth                510              -               Да
                        Кресло Кремона хром           package_height                610              -               Да
                        Кресло Кремона хром                   brutto               10,5              -               Да
                        Кресло Кремона хром                   volume               0,18              -               Да
               Манго С-109 Нептун Люкс хром            package_width                  -              -               Да
               Манго С-109 Нептун Люкс хром              minpromtorg                  -              +               Да
               Манго С-109 Нептун Люкс хром                   volume                  -              -               Да
               Манго С-109 Нептун Люкс хром                 skeleton                  -   немонолитный               Да
               Манго С-109 Нептун Люкс хром           package_height                  -              -               Да
               Манго С-109 Нептун Люкс хром                    netto                  -              -               Да
               Манго С-109 Нептун Люкс хром            package_depth                  -              -               Да
               Манго С-109 Нептун Люкс хром                   brutto                  -              -               Да
               Манго С-109 Нептун Люкс хром            typeofproduct                  -             СП               Да
               Манго С-109 Нептун Люкс хром         recommended_load       min=-, max=-  min=-, max=90               Да
               Манго С-109 Нептун Люкс хром                 max_load       min=-, max=- min=-, max=120               Да
               Манго С-109 Нептун Люкс хром            package_width                624              -               Да
               Манго С-109 Нептун Люкс хром            package_depth                322              -               Да
               Манго С-109 Нептун Люкс хром           package_height                665              -               Да
               Манго С-109 Нептун Люкс хром                   brutto               12,5              -               Да
               Манго С-109 Нептун Люкс хром                   volume               0,13              -               Да
                         Мартин Б/п пластик            package_width                  -              -               Да
                         Мартин Б/п пластик              minpromtorg                  -              +               Да
                         Мартин Б/п пластик                   volume                  -              -               Да
                         Мартин Б/п пластик                 skeleton                  -   немонолитный               Да
                         Мартин Б/п пластик           package_height                  -              -               Да
                         Мартин Б/п пластик                    netto                  -              -               Да
                         Мартин Б/п пластик            package_depth                  -              -               Да
                         Мартин Б/п пластик                   brutto                  -              -               Да
                         Мартин Б/п пластик            typeofproduct                  -             СП               Да
                         Мартин Б/п пластик         recommended_load       min=-, max=-  min=-, max=90               Да
                         Мартин Б/п пластик                 max_load       min=-, max=- min=-, max=120               Да
                         Мартин Б/п пластик            package_width                584              -               Да
                         Мартин Б/п пластик            package_depth                262              -               Да
                         Мартин Б/п пластик           package_height                584              -               Да
                         Мартин Б/п пластик                   brutto                 10              -               Да
                         Мартин Б/п пластик                   volume               0,13              -               Да
                       Мартин Гольф пластик            package_width                  -              -               Да
                       Мартин Гольф пластик              minpromtorg                  -              +               Да
                       Мартин Гольф пластик                   volume                  -              -               Да
                       Мартин Гольф пластик                 skeleton                  -   немонолитный               Да
                       Мартин Гольф пластик           package_height                  -              -               Да
                       Мартин Гольф пластик                    netto                  -              -               Да
                       Мартин Гольф пластик            package_depth                  -              -               Да
                       Мартин Гольф пластик                   brutto                  -              -               Да
                       Мартин Гольф пластик            typeofproduct                  -             СП               Да
                       Мартин Гольф пластик         recommended_load       min=-, max=-  min=-, max=90               Да
                       Мартин Гольф пластик                 max_load       min=-, max=- min=-, max=120               Да
                       Мартин Гольф пластик            package_width                584              -               Да
                       Мартин Гольф пластик            package_depth                262              -               Да
                       Мартин Гольф пластик           package_height                584              -               Да
                       Мартин Гольф пластик                   brutto                 10              -               Да
                       Мартин Гольф пластик                   volume               0,13              -               Да
                    Мартин Люкс Нептун хром            package_width                  -              -               Да
                    Мартин Люкс Нептун хром              minpromtorg                  -              +               Да
                    Мартин Люкс Нептун хром                   volume                  -              -               Да
                    Мартин Люкс Нептун хром                 skeleton                  -   немонолитный               Да
                    Мартин Люкс Нептун хром           package_height                  -              -               Да
                    Мартин Люкс Нептун хром                    netto                  -              -               Да
                    Мартин Люкс Нептун хром            package_depth                  -              -               Да
                    Мартин Люкс Нептун хром                   brutto                  -              -               Да
                    Мартин Люкс Нептун хром            typeofproduct                  -             СП               Да
                    Мартин Люкс Нептун хром         recommended_load       min=-, max=-  min=-, max=90               Да
                    Мартин Люкс Нептун хром                 max_load       min=-, max=- min=-, max=120               Да
                    Мартин Люкс Нептун хром            package_width                624              -               Да
                    Мартин Люкс Нептун хром            package_depth                322              -               Да
                    Мартин Люкс Нептун хром           package_height                665              -               Да
                    Мартин Люкс Нептун хром                   brutto                 12              -               Да
                    Мартин Люкс Нептун хром                   volume               0,13              -               Да
                   Мартин Люкс Т-01 пластик            package_width                  -              -               Да
                   Мартин Люкс Т-01 пластик              minpromtorg                  -              +               Да
                   Мартин Люкс Т-01 пластик                   volume                  -              -               Да
                   Мартин Люкс Т-01 пластик                 skeleton                  -   немонолитный               Да
                   Мартин Люкс Т-01 пластик           package_height                  -              -               Да
                   Мартин Люкс Т-01 пластик                    netto                  -              -               Да
                   Мартин Люкс Т-01 пластик            package_depth                  -              -               Да
                   Мартин Люкс Т-01 пластик                   brutto                  -              -               Да
                   Мартин Люкс Т-01 пластик            typeofproduct                  -             СП               Да
                   Мартин Люкс Т-01 пластик         recommended_load       min=-, max=-  min=-, max=90               Да
                   Мартин Люкс Т-01 пластик                 max_load       min=-, max=- min=-, max=120               Да
                   Мартин Люкс Т-01 пластик            package_width                584              -               Да
                   Мартин Люкс Т-01 пластик            package_depth                262              -               Да
                   Мартин Люкс Т-01 пластик           package_height                584              -               Да
                   Мартин Люкс Т-01 пластик                   brutto                 10              -               Да
                   Мартин Люкс Т-01 пластик                   volume               0,13              -               Да
                   Мартин Рондо ПВМ пластик            package_width                  -              -               Да
                   Мартин Рондо ПВМ пластик              minpromtorg                  -              +               Да
                   Мартин Рондо ПВМ пластик                   volume                  -              -               Да
                   Мартин Рондо ПВМ пластик                 skeleton                  -   немонолитный               Да
                   Мартин Рондо ПВМ пластик           package_height                  -              -               Да
                   Мартин Рондо ПВМ пластик                    netto                  -              -               Да
                   Мартин Рондо ПВМ пластик            package_depth                  -              -               Да
                   Мартин Рондо ПВМ пластик                   brutto                  -              -               Да
                   Мартин Рондо ПВМ пластик            typeofproduct                  -             СП               Да
                   Мартин Рондо ПВМ пластик         recommended_load       min=-, max=-  min=-, max=90               Да
                   Мартин Рондо ПВМ пластик                 max_load       min=-, max=- min=-, max=120               Да
                   Мартин Рондо ПВМ пластик            package_width                584              -               Да
                   Мартин Рондо ПВМ пластик            package_depth                262              -               Да
                   Мартин Рондо ПВМ пластик           package_height                584              -               Да
                   Мартин Рондо ПВМ пластик                   brutto                 10              -               Да
                   Мартин Рондо ПВМ пластик                   volume               0,13              -               Да
                       Мартин Рондо пластик            package_width                  -              -               Да
                       Мартин Рондо пластик              minpromtorg                  -              +               Да
                       Мартин Рондо пластик                   volume                  -              -               Да
                       Мартин Рондо пластик                 skeleton                  -   немонолитный               Да
                       Мартин Рондо пластик           package_height                  -              -               Да
                       Мартин Рондо пластик                    netto                  -              -               Да
                       Мартин Рондо пластик            package_depth                  -              -               Да
                       Мартин Рондо пластик                   brutto                  -              -               Да
                       Мартин Рондо пластик            typeofproduct                  -             СП               Да
                       Мартин Рондо пластик         recommended_load       min=-, max=-  min=-, max=90               Да
                       Мартин Рондо пластик                 max_load       min=-, max=- min=-, max=120               Да
                       Мартин Рондо пластик            package_width                584              -               Да
                       Мартин Рондо пластик            package_depth                262              -               Да
                       Мартин Рондо пластик           package_height                584              -               Да
                       Мартин Рондо пластик                   brutto                 10              -               Да
                       Мартин Рондо пластик                   volume               0,13              -               Да
                       Мартин Самба пластик            package_width                  -              -               Да
                       Мартин Самба пластик              minpromtorg                  -              +               Да
                       Мартин Самба пластик                   volume                  -              -               Да
                       Мартин Самба пластик                 skeleton                  -   немонолитный               Да
                       Мартин Самба пластик           package_height                  -              -               Да
                       Мартин Самба пластик                    netto                  -              -               Да
                       Мартин Самба пластик            package_depth                  -              -               Да
                       Мартин Самба пластик                   brutto                  -              -               Да
                       Мартин Самба пластик            typeofproduct                  -             СП               Да
                       Мартин Самба пластик         recommended_load       min=-, max=-  min=-, max=90               Да
                       Мартин Самба пластик                 max_load       min=-, max=- min=-, max=120               Да
                       Мартин Самба пластик            package_width                584              -               Да
                       Мартин Самба пластик            package_depth                262              -               Да
                       Мартин Самба пластик           package_height                584              -               Да
                       Мартин Самба пластик                   brutto                 10              -               Да
                       Мартин Самба пластик                   volume               0,13              -               Да
                    Мартин Т-01 ПВМ пластик            package_width                  -              -               Да
                    Мартин Т-01 ПВМ пластик              minpromtorg                  -              +               Да
                    Мартин Т-01 ПВМ пластик                   volume                  -              -               Да
                    Мартин Т-01 ПВМ пластик                 skeleton                  -   немонолитный               Да
                    Мартин Т-01 ПВМ пластик           package_height                  -              -               Да
                    Мартин Т-01 ПВМ пластик                    netto                  -              -               Да
                    Мартин Т-01 ПВМ пластик            package_depth                  -              -               Да
                    Мартин Т-01 ПВМ пластик                   brutto                  -              -               Да
                    Мартин Т-01 ПВМ пластик            typeofproduct                  -             СП               Да
                    Мартин Т-01 ПВМ пластик         recommended_load       min=-, max=-  min=-, max=90               Да
                    Мартин Т-01 ПВМ пластик                 max_load       min=-, max=- min=-, max=120               Да
                    Мартин Т-01 ПВМ пластик            package_width                584              -               Да
                    Мартин Т-01 ПВМ пластик            package_depth                262              -               Да
                    Мартин Т-01 ПВМ пластик           package_height                584              -               Да
                    Мартин Т-01 ПВМ пластик                   brutto                 10              -               Да
                    Мартин Т-01 ПВМ пластик                   volume               0,13              -               Да
                          Метро Б/п пластик            package_width                  -              -               Да
                          Метро Б/п пластик              minpromtorg                  -              +               Да
                          Метро Б/п пластик                   volume                  -              -               Да
                          Метро Б/п пластик                 skeleton                  -   немонолитный               Да
                          Метро Б/п пластик           package_height                  -              -               Да
                          Метро Б/п пластик                    netto                  -            7.1               Да
                          Метро Б/п пластик            package_depth                  -              -               Да
                          Метро Б/п пластик                   brutto                  -              -               Да
                          Метро Б/п пластик            typeofproduct                  -             СП               Да
                          Метро Б/п пластик         recommended_load       min=-, max=-  min=-, max=90               Да
                          Метро Б/п пластик                 max_load       min=-, max=- min=-, max=120               Да
